Target,City,Correlation_Raw,Correlation_Transformed,Granger_p_value,Variance_Ratio,Selection_Tier
City_20,City_7,0.08566676942657024,0.08566676942657024,0.34053466859215964,0.8289940873003597,None
City_20,City_8,0.882069657315452,,,,None
City_20,City_9,0.8846910305218391,0.05477347737636957,0.6782599318858451,0.23605199441669372,None
City_20,City_High_Variance,0.408144543040947,-0.020572776170688596,0.5956852264821313,2.290134123327516,None
City_20,City_Spurious,0.783184621734586,-0.04723026629697191,0.20521749595413766,0.7407061742497488,None
City_3,Barcelona,0.15940577181775806,-0.020013562330375156,0.40620011475696227,0.10700813047505935,None
City_3,City_1,0.06374188022587428,0.0556981554537921,0.20986724376721058,0.4212536505349658,None
City_3,City_10,0.11437279983698359,0.11437279983698359,0.8873440056974363,0.9157468187473747,None
City_3,City_11,0.029010418320989398,-0.23630678182926718,0.4063415633702129,0.41982793218693915,None
City_3,City_12,0.15164457037053572,0.009129563731247254,0.7766031569417414,0.1040955181134618,None
City_3,City_13,0.029618854869355605,0.00618719217202685,0.6315388787682914,1.0848459699606587,None
City_3,City_14,0.1419635498026544,,,,None
City_3,City_15,0.007161918870115562,0.007161918870115563,0.05858740564781146,0.43128468237504003,None
City_3,City_16,0.06122924042221775,-0.014462496335071722,0.7328171335299418,0.4599062849436948,None
City_3,City_17,0.16463671262681448,-0.015568666288730444,0.7894716938062754,0.09776066966744315,None
City_3,City_18,0.1429794342007604,0.14297943420076042,0.08382221928403828,0.8441085928690798,None
City_3,City_19,0.15441102660913328,-0.06149751216342721,0.5154882139671889,0.10745190012317168,None
City_3,City_2,0.14303161093467656,-0.0034315094701162533,0.6218065232751933,0.09943770593208007,None
City_3,City_20,0.09478714659121576,0.06480612468364463,0.8829998276907738,0.4099590348231787,None
City_3,City_4,0.0982741202855814,0.0982741202855814,0.019854411926501996,0.8992613833962306,None
City_3,City_5,0.05141789696508113,-0.04297470595385694,0.29736569670988083,0.43466187032373266,None
City_3,City_6,-0.03883261590508757,-0.03883261590508757,0.25123202790095606,0.885012705902166,None
City_3,City_7,0.11343061110658317,0.11343061110658316,0.39137466251235675,0.9524887549702044,None
City_3,City_8,0.14128149730926526,,,,None
City_3,City_9,0.14926184230338913,-0.052511945250893116,0.5363575949006958,0.09677164779915413,None
City_3,City_High_Variance,0.1505662924991894,0.05305351169377525,0.6152189773275671,0.8942886109007466,None
City_3,City_Spurious,0.14517143241693273,0.12409467914304173,0.38958525766674346,0.28924292638937404,None
City_4,Barcelona,0.07426778942259264,0.007650063642076832,0.5295733154462376,0.1289136626921407,None
City_4,City_1,-0.012670517341996913,-0.006890375082049297,0.5855970560959267,0.5074880831186428,None
City_4,City_10,0.01982808959613841,0.019828089596138413,0.0845656254905362,1.0183321953500146,None
City_4,City_11,-0.004631596412894008,0.008502109173731615,0.9671324041014036,0.5057705073288822,None
City_4,City_12,0.06319141018023818,0.06997284863605245,0.14386535285800234,0.12372199176741071,None
City_4,City_13,0.013520884019227145,0.023047361655187115,0.1640549906010764,1.2848903461463337,None
City_4,City_14,0.05661234415269441,,,,None
City_4,City_15,0.01335203706033257,0.013352037060332571,0.4452343722374157,0.4795988022372449,None
City_4,City_16,0.0635272458873187,0.2318568570895372,0.6352961324128424,0.5540532614112482,None
City_4,City_17,0.06913509091512367,0.0931566942502807,0.39661440057334774,0.11619275245441904,None
City_4,City_18,0.05527782527435445,0.05527782527435446,0.5673851786148691,0.9386687880237268,None
City_4,City_19,0.06416983119036022,0.07295068810454867,0.9600656657313,0.12771119586475704,None
City_4,City_2,0.049540041398712036,-0.03159681258083835,0.019345332470133855,0.11818598204477375,None
City_4,City_20,0.02241490459680505,-0.015516866691139402,0.10049607567638517,0.4872539111250136,None
City_4,City_3,0.0982741202855814,0.0982741202855814,0.9682048548014639,1.112023732436181,None
City_4,City_5,-0.018728436953521797,-0.09181574860032887,0.47122378284761623,0.5236410867780613,None
City_4,City_6,0.1703744870958175,0.1703744870958175,0.4468005020239141,0.9841551324707708,None
City_4,City_7,0.06089465449414497,0.06089465449414496,0.023564825073465235,1.0591901004054578,None
City_4,City_8,0.07328117881749775,,,,None
City_4,City_9,0.056311872229403315,0.07184376912060629,0.0031010116022124464,0.1150172575083939,None
City_4,City_High_Variance,-0.01174754393687283,-0.022515383099771063,0.23395198331157296,1.0773575785622374,None
City_4,City_Spurious,0.05609866406644756,0.09252690940269048,0.9775051021625236,0.3484535696784096,None
City_5,Barcelona,0.7600302075760814,0.07265565768109217,0.9881549968548214,0.246187065811318,None
City_5,City_1,0.7862983603486643,0.00233737533082661,0.5814891904276647,0.9691525281967325,None
City_5,City_10,0.05700876934455275,0.057008769344552755,0.3230536284482962,0.797727162157989,None
City_5,City_11,0.8178754227466999,0.004540745877171881,0.033630852895308636,0.9658724651284796,None
City_5,City_12,0.8238694796332712,0.15790694412117778,0.9789131414577033,0.23728537200254257,None
City_5,City_13,0.0487378689269113,-0.022095228134786482,0.3569761927053552,1.2124875084935318,None
City_5,City_14,0.8251628383516748,,,,None
City_5,City_15,0.04963059224432497,0.049630592244324964,0.5555742310580248,0.37570155714421555,None
City_5,City_16,0.8165593016969961,0.0666029088624641,0.7420227442534449,1.058078281863464,None
City_5,City_17,0.8258615139446828,0.3763389898811699,0.06075507267028348,0.22284510697158472,None
City_5,City_18,0.8271210575774851,0.827121057577485,2.6598099418736825e-07,0.7353215305336323,Tier 1 (Strict)
City_5,City_19,0.8194430072336507,0.10306215890062785,0.5465037474143624,0.24493623313653082,None
City_5,City_2,0.8299791456168225,0.33734430277357824,0.8356184504388013,0.22666790531226239,None
City_5,City_20,0.8355523167157205,0.03654991006798908,0.709759280249552,0.9345001960390955,None
City_5,City_3,0.051417896965081124,0.05141789696508113,0.8944756536635191,0.8711219584133292,None
City_5,City_4,-0.018728436953521797,-0.018728436953521797,0.5702393935072269,0.783366337429604,None
City_5,City_6,-0.031112570535538772,-0.031112570535538772,0.28886470448286367,0.7709540015861746,None
City_5,City_7,-0.035523576537109,-0.035523576537109,0.653041189348947,0.8297338695963181,None
City_5,City_8,0.8227442809636539,,,,None
City_5,City_9,0.8349597786794533,0.3317547852628829,0.8213202106481663,0.22059063505781978,None
City_5,City_High_Variance,0.4374596109811769,0.17266990817148606,0.7047428663651437,2.0574351512238414,None
City_5,City_Spurious,0.684133338596586,-0.2893207880979211,0.12219798762445587,0.6654435232010303,None
City_6,Barcelona,0.059115965109245626,0.10842060353131355,0.42807605486917133,0.10253015736231576,None
City_6,City_1,-0.04466409405315538,-0.0458928345472299,0.08305198451939172,0.4036254337596029,None
City_6,City_10,-0.09360367564574623,-0.09360367564574625,0.5706879423498035,1.0347273125461842,None
City_6,City_11,0.003047010058773967,0.013518718761724472,0.33167796990567666,0.4022593774989379,None
City_6,City_12,0.03705370619636716,0.18986853962289,0.8825470136683766,0.09182118515000254,None
City_6,City_13,0.04213837696085618,0.01812006412092279,0.7096350808270002,1.137396888843111,None
City_6,City_14,0.018706172179069728,,,,None
City_6,City_15,0.08173779414628606,0.08173779414628606,0.1092254968170196,0.48732032828319255,None
City_6,City_16,0.03406450257084568,0.17321793099826763,0.822665792129794,0.4406605699758993,None
City_6,City_17,0.03892296831283008,0.17764754753368298,0.5675187105185154,0.08623330487810578,None
City_6,City_18,0.03702898456432551,0.03702898456432551,0.9098881584898499,0.9537813267987049,None
City_6,City_19,0.041215865052386315,0.19194424082445424,0.10877500314433708,0.09478180227870343,None
City_6,City_2,0.013631740027016528,-0.0781564645725539,0.16423086824864938,0.08771259486243202,None
City_6,City_20,-0.02350748414316822,-0.0245570184824802,0.028269076044267774,0.3616190698948775,None
City_6,City_3,-0.03883261590508757,-0.03883261590508757,0.42806586890474674,1.129927280513581,None
City_6,City_4,0.1703744870958175,0.1703744870958175,0.8815003926689994,1.0160999694117836,None
City_6,City_5,-0.031112570535538772,-0.032331779836466124,0.510850090671298,0.4164725592891083,None
City_6,City_7,0.009822482065250115,0.009822482065250115,0.28829063075746764,1.0762430286232496,None
City_6,City_8,0.03786385482116436,,,,None
City_6,City_9,0.029407941724340234,0.08799121541211477,0.13662558219136653,0.0853609026677956,None
City_6,City_High_Variance,0.005655106134991202,0.0018399453223659637,0.15525185134284025,0.8568652830015668,None
City_6,City_Spurious,-0.010426327617041755,-0.046386826382131846,0.8135016863236662,0.2771389671698942,None
City_7,Barcelona,0.13080486172984718,0.18085341757340925,0.09243040083599624,0.11132088464255753,None
City_7,City_1,-0.005180723168702756,-0.07092591455227452,0.1783779714690845,0.43823145800485647,None
City_7,City_10,0.10010149874207482,0.10010149874207482,0.5207681244972229,0.9614253333374219,None
City_7,City_11,0.009908872671096344,0.06714805592868159,0.010206775595368357,0.4367482788571706,None
City_7,City_12,0.09323593922455985,0.0543553875246625,0.05192460851026924,0.10750641265580135,None
City_7,City_13,-0.02293816127559132,-0.007979517997393023,0.25477874991345556,1.0533093395564617,None
City_7,City_14,0.08908666810170347,,,,None
City_7,City_15,-0.07299603564519892,-0.07299603564519894,0.9983333083443507,0.4527976630952787,None
City_7,City_16,0.043742616744447536,0.04229169382850794,0.6127589728699576,0.4784419115193952,None
City_7,City_17,0.10010476058497823,-0.006965257825092522,0.7370417365495288,0.10096399043155796,None
City_7,City_18,0.10024026676149657,0.10024026676149658,0.4665234980028691,0.886213709573385,None
City_7,City_19,0.1050273471224821,0.06344067335950694,0.16986865615693758,0.11097277312843072,None
City_7,City_2,0.10381571795437426,-0.019558404955156455,0.46851471855369387,0.1026959780903185,None
City_7,City_20,0.08566676942657024,0.04667769710464577,0.3100964476050378,0.42339214952209425,None
City_7,City_3,0.11343061110658316,0.11343061110658317,0.8964727849723074,1.0498811610970482,None
City_7,City_4,0.06089465449414496,0.06089465449414497,0.5401072147299955,0.9441175853297724,None
City_7,City_5,-0.035523576537109,-0.0023066670774024318,0.45594954557339584,0.4521800699630409,None
City_7,City_6,0.009822482065250115,0.009822482065250115,0.08521168804610785,0.9291581672582063,None
City_7,City_8,0.09783149126968835,,,,None
City_7,City_9,0.10193671790541493,0.045498496029979976,0.7056646345533654,0.09994256131506135,None
City_7,City_High_Variance,0.07877310469922003,0.02512491884290269,0.7895287901228987,0.9303311706248162,None
City_7,City_Spurious,0.07750252670832312,0.015880276648437493,0.9920948430755652,0.3009002988774943,None
City_8,Barcelona,0.9666633824577714,0.7781653604305385,0.22032096756631714,0.9874490997669219,Tier 2 (Fallback)
City_8,City_1,0.8469751332815132,0.11894521466037787,0.839222165238282,3.887242363244836,None
City_8,City_10,0.10384412444283607,0.10384412444283607,0.9327174171832565,1.0756671090609464,None
City_8,City_11,0.8468449076458782,-0.04143794631713194,0.15095775280230828,3.87408612648946,None
City_8,City_12,0.9885330999441616,0.7320412286223801,0.035953371375125484,0.9941498426474248,Tier 2 (Fallback)
City_8,City_13,0.1605292699731697,0.11674591694196736,0.45638027517660296,2.2913757678633333,None
City_8,City_14,0.9878803516809985,,,,None
City_8,City_15,0.05370241279443226,0.05370241279443226,0.9477710349484035,0.5066015387388512,None
City_8,City_16,0.8448473745596811,0.28038839777685615,0.8731165900667244,4.243920952816263,None
City_8,City_17,0.9899509221235249,0.7623509395826654,0.07610583897288767,0.9336497490800891,Tier 2 (Fallback)
City_8,City_18,0.9894891130091714,0.9894891130091714,0.0012243289615647935,0.9915184319908287,Tier 1 (Strict)
City_8,City_19,0.9876231995795174,0.7387529723099086,0.14035175342274983,1.0262045046279795,Tier 2 (Fallback)
City_8,City_2,0.986682189627048,0.6614688538756146,0.8982828068202008,0.9496660518836889,Tier 2 (Fallback)
City_8,City_20,0.8820696573154521,0.1959480652139973,0.0013208626280493828,3.915257038416593,None
City_8,City_3,0.14128149730926526,0.14128149730926526,0.7294595226807492,1.174633738321169,None
City_8,City_4,0.07328117881749775,0.07328117881749775,0.5761721006840859,1.0563027605065802,None
City_8,City_5,0.8227442809636538,0.10556730686148662,0.07464226685051603,4.010970667824279,None
City_8,City_6,0.03786385482116436,0.03786385482116436,0.9833272083637108,1.0395657831955942,None
City_8,City_7,0.09783149126968836,0.09783149126968835,0.762668700780684,1.118825426959527,None
City_8,City_9,0.9876906766373155,0.6242716559123158,0.5591570840506641,0.9242042325722345,Tier 2 (Fallback)
City_8,City_High_Variance,0.5087001077734685,0.17537518525575804,0.06448859274599489,8.252312042509438,None
City_8,City_Spurious,0.8742296181737709,0.02071581459126784,0.09291225630937855,2.6690744526529775,None
City_9,Barcelona,0.9645811587173175,0.7429257721212921,0.15867863700841478,1.061418948079202,Tier 2 (Fallback)
City_9,City_1,0.849107037721529,0.027495526304327212,0.18256676554981202,4.178435831374141,None
City_9,City_10,0.0958305135389897,0.0958305135389897,0.9193191344131213,1.0814923145062527,None
City_9,City_11,0.8583753233613339,0.0803169943752789,0.49688645528563036,4.1642940604404615,None
City_9,City_12,0.98832317898829,0.5768689298270692,0.014966644826969489,1.0756819841438277,None
City_9,City_13,0.15570040504392083,0.11325817777956727,0.23535624160509847,2.295189724683786,None
City_9,City_14,0.9896223020910307,,,,None
City_9,City_15,0.048714904611450685,0.04871490461145069,0.41199409501261786,0.5093450065061591,None
City_9,City_16,0.8544027124631967,0.27632688378009707,0.9509261481624736,4.561833227183849,None
City_9,City_17,0.9898774619943905,0.7316720226337668,0.7489707504331427,1.0102201614913253,Tier 2 (Fallback)
City_9,City_18,0.9893848993237001,0.9893848993237,0.01606139560997538,0.9968879357345999,Tier 1 (Strict)
City_9,City_19,0.9869523736615435,0.6498980329042515,0.9242777729215904,1.1103655106316264,Tier 2 (Fallback)
City_9,City_2,0.9912702380960031,0.7812446745476195,0.790164621734259,1.0275499921057378,Tier 2 (Fallback)
City_9,City_20,0.8846910305218392,0.05477347737636957,0.01998646463013752,4.236354801708379,None
City_9,City_3,0.14926184230338913,0.14926184230338913,0.37916373991311825,1.1809948911267818,None
City_9,City_4,0.05631187222940332,0.056311872229403315,0.8512534164147962,1.0620230995785507,None
City_9,City_5,0.8349597786794533,0.19072528003536734,0.09006769523055327,4.311432627791631,None
City_9,City_6,0.029407941724340237,0.029407941724340234,0.9910686440619237,1.045195484252747,None
City_9,City_7,0.10193671790541493,0.10193671790541493,0.825732485459935,1.1248843534755206,None
City_9,City_8,0.9876906766373152,,,,None
City_9,City_High_Variance,0.5062697488609224,0.13488739571864966,0.16296823102030492,8.870493040551878,None
City_9,City_Spurious,0.8765822504647673,0.053045468964400405,0.7723918805329599,2.8690149178815396,None
City_High_Variance,Barcelona,0.5093907025442724,0.14233308141623172,0.1958950981412522,0.11965726631280528,None
City_High_Variance,City_1,0.40785248055903106,0.13844498073653091,0.6300354818979048,0.47104888220668506,None
City_High_Variance,City_10,0.07136080427882782,0.07136080427882782,0.25041359776986566,0.5854957179636605,None
City_High_Variance,City_11,0.4251116142712148,0.06225193440458317,0.3400015214863118,0.46945463362669854,None
City_High_Variance,City_12,0.5058927580466956,0.16238619333239077,0.6921869838830919,0.12360140461932215,None
City_High_Variance,City_13,0.09254673186567358,0.06509064607478635,0.06741801460519091,1.0856078057222027,None
City_High_Variance,City_14,0.4995075476512787,,,,None
City_High_Variance,City_15,0.00401637728181474,0.00401637728181474,0.3582918381822715,0.27574797922783095,None
City_High_Variance,City_16,0.38929344385125725,-0.019407236409150694,0.7653109979753727,0.5142705378753145,None
City_High_Variance,City_17,0.5033881817147323,0.20915802001826728,0.05229965472240159,0.11607950377124734,None
City_High_Variance,City_18,0.5120896300721643,0.5120896300721643,9.753892423095647e-07,0.5396928020969921,None
City_High_Variance,City_19,0.4902415215137987,0.12041894372647315,0.47228139940714775,0.12758672059024595,None
City_High_Variance,City_2,0.5192281659394871,0.12407182087741488,0.8224395185231033,0.11807079063607402,None
City_High_Variance,City_20,0.408144543040947,-0.019087358188886492,0.6402982326207189,0.4867790031583845,None
City_High_Variance,City_3,0.1505662924991894,0.1505662924991894,0.14265700670797482,0.6393641844855593,None
City_High_Variance,City_4,-0.01174754393687283,-0.01174754393687283,0.8918796556154875,0.5749555210344869,None
City_High_Variance,City_5,0.4374596109811769,0.17266990817148606,0.9437655186000702,0.48604205065960965,None
City_High_Variance,City_6,0.005655106134991202,0.005655106134991202,0.5323229076420017,0.5658454269684964,None
City_High_Variance,City_7,0.07877310469922003,0.07877310469922003,0.7938644523677628,0.6089871960531904,None
City_High_Variance,City_8,0.5087001077734684,,,,None
City_High_Variance,City_9,0.5062697488609224,0.1365411641960674,0.9699286530550872,0.11490515453570672,None
City_High_Variance,City_Spurious,0.425953197141194,-0.013259528238186049,0.5147980195932186,0.3234335346147843,None
City_Spurious,Barcelona,0.8380931958347277,0.03267030793401422,0.09094295572037041,0.3699593687937135,None
City_Spurious,City_1,0.762934161692079,0.01622900276518004,0.9983955423570662,1.45640087311204,None
City_Spurious,City_10,0.09815367699719296,0.09815367699719298,0.7614190701477322,0.8722282076690695,None
City_Spurious,City_11,0.7636452426448016,-0.01487956180455441,0.9510630129128623,1.45147173494495,None
City_Spurious,City_12,0.8662201599848056,-0.019514071851797595,0.10569086597431802,0.35911922337621155,None
City_Spurious,City_13,0.2032914783895325,0.13743391449411385,0.7764473052234305,1.88666722344846,None
City_Spurious,City_14,0.8697875349582965,,,,None
City_Spurious,City_15,-0.0021652855025796514,-0.0021652855025796514,0.43109769354272354,0.4107889405694794,None
City_Spurious,City_16,0.7790695673940238,0.07287901295727842,0.19011005110687598,1.590034683595258,None
City_Spurious,City_17,0.8680106026375508,-0.04049632302902383,0.3174780228277322,0.3372646239143927,None
City_Spurious,City_18,0.8673168614710776,0.8673168614710774,4.357005701162029e-20,0.8039944119525979,Tier 1 (Strict)
City_Spurious,City_19,0.8712916340007694,0.043114543909456814,0.002821601085523997,0.3706984087486991,None
City_Spurious,City_2,0.8684878802751588,0.018083584579712007,0.13828194897851753,0.3430502328612996,None
City_Spurious,City_20,0.783184621734586,0.0661703138983473,0.17146012129597757,1.4143180500940506,None
City_Spurious,City_3,0.14517143241693276,0.14517143241693273,0.7132360847999746,0.952477464090093,None
City_Spurious,City_4,0.05609866406644756,0.05609866406644756,0.8770743124965614,0.8565262020113906,None
City_Spurious,City_5,0.6841333385965861,-0.2893207880979211,0.4160642600020874,1.5027571313484709,None
City_Spurious,City_6,-0.010426327617041757,-0.010426327617041755,0.7559195818106526,0.8429546578052063,None
City_Spurious,City_7,0.07750252670832311,0.07750252670832312,0.2251326863873384,0.9072240739083502,None
City_Spurious,City_8,0.874229618173771,,,,None
City_Spurious,City_9,0.8765822504647673,0.07629847487874745,0.5026469390234141,0.33385259646423,None
City_Spurious,City_High_Variance,0.42595319714119406,-0.01325952823818605,0.021618053935802087,3.0918253457886475,None
