Date,City,Value
2023-05-17,City_4,41.23431535480468
2023-05-18,City_4,31.86387986702665
2023-05-19,City_4,26.722345195527037
2023-05-20,City_4,44.068489096109104
2023-05-21,City_4,39.47318301710898
2023-05-22,City_4,31.44464082831111
2023-05-23,City_4,24.332634405250857
2023-05-24,City_4,45.91050293104266
2023-05-25,City_4,43.73819268410922
2023-05-26,City_4,36.29467352301019
2023-05-27,City_4,55.80305337756208
2023-05-28,City_4,26.68608701010531
2023-05-29,City_4,22.181934220400855
2023-05-30,City_4,30.568356487117207
2023-05-31,City_4,37.081828278656076
2023-06-01,City_4,40.02133419171938
2023-06-02,City_4,35.22583037621057
2023-06-03,City_4,41.20899617619824
2023-06-04,City_4,25.223299225432243
2023-06-05,City_4,52.22659076435068
2023-06-06,City_4,37.017684195973814
2023-06-07,City_4,49.06240555206218
2023-06-08,City_4,41.366951956239355
2023-06-09,City_4,42.557481940281555
2023-06-10,City_4,43.737873807347164
2023-06-11,City_4,42.56753786147968
2023-06-12,City_4,44.567931116263374
2023-06-13,City_4,51.48248007519366
2023-06-14,City_4,40.20641772716546
2023-06-15,City_4,45.38149486231728
2023-06-16,City_4,37.444351599841305
2023-06-17,City_4,52.793131953489706
2023-06-18,City_4,31.678288034683682
2023-06-19,City_4,56.501866640665945
2023-06-20,City_4,38.14113406139577
2023-06-21,City_4,24.28521380294012
2023-06-22,City_4,39.924260229509905
2023-06-23,City_4,31.88295076193461
2023-06-24,City_4,47.15015408285207
2023-06-25,City_4,32.26773005622232
2023-06-26,City_4,34.38238677337984
2023-06-27,City_4,19.999065052353735
2023-06-28,City_4,34.42166042559968
2023-06-29,City_4,14.756181608082297
2023-06-30,City_4,23.206197895796038
2023-07-01,City_4,46.69962394837765
2023-07-02,City_4,47.003730229724404
2023-07-03,City_4,43.450555517347134
2023-07-04,City_4,29.576469724486763
2023-07-05,City_4,38.8193688506405
2023-07-06,City_4,39.31070827743603
2023-07-07,City_4,27.813338032697686
2023-07-08,City_4,54.48121919857603
2023-07-09,City_4,48.27111034294265
2023-07-10,City_4,37.3380969551707
2023-07-11,City_4,39.86684833969405
2023-07-12,City_4,41.73206928550567
2023-07-13,City_4,19.28114377806865
2023-07-14,City_4,37.27696989338699
2023-07-15,City_4,32.97915249489639
2023-07-16,City_4,29.833046132206626
2023-07-17,City_4,37.088494558577636
2023-07-18,City_4,57.92661401221382
2023-07-19,City_4,46.4084286126701
2023-01-01,City_5,37.05748383133892
2023-01-02,City_5,36.633057018499116
2023-01-03,City_5,45.99754501792539
2023-01-04,City_5,45.970800830124816
2023-01-05,City_5,31.36156933493526
2023-01-06,City_5,44.350564839690804
2023-01-07,City_5,48.45495905781685
2023-01-08,City_5,45.412621364123225
2023-01-09,City_5,41.144959772638295
2023-01-10,City_5,56.415612931320176
2023-01-11,City_5,47.8893225499051
2023-01-12,City_5,55.3655308805061
2023-01-13,City_5,53.47846330773638
2023-01-14,City_5,48.521148446310406
2023-01-15,City_5,44.1437816460275
2023-01-16,City_5,48.30189320087254
2023-01-17,City_5,47.676541781471336
2023-01-18,City_5,44.093121653478946
2023-01-19,City_5,53.214574681105205
2023-01-20,City_5,57.97392985191053
2023-01-21,City_5,50.793258187652384
2023-01-22,City_5,62.452059050956606
2023-01-23,City_5,44.32768809225064
2023-01-24,City_5,56.73908500527994
2023-01-25,City_5,60.54074303220053
2023-01-26,City_5,51.68412430710682
2023-01-27,City_5,51.085004617042124
2023-01-28,City_5,58.153644033027064
2023-01-29,City_5,54.83323087142919
2023-01-30,City_5,42.39221083225451
2023-01-31,City_5,47.80924205820174
2023-02-01,City_5,53.20690868350528
2023-02-02,City_5,45.027480675693724
2023-02-03,City_5,48.545508561855335
2023-02-04,City_5,44.93594806309537
2023-02-05,City_5,48.147191206957515
2023-02-06,City_5,48.68947403314895
2023-02-07,City_5,50.301323603926775
2023-02-08,City_5,47.89061973127385
2023-02-09,City_5,51.16596283628537
2023-02-10,City_5,50.24472279920887
2023-02-11,City_5,52.45893654733171
2023-02-12,City_5,50.78305141592778
2023-02-13,City_5,49.39948290531307
2023-02-14,City_5,59.608028318016586
2023-02-15,City_5,45.48595212128784
2023-02-16,City_5,56.064693155387886
2023-02-17,City_5,45.24693012403739
2023-02-18,City_5,41.51149551654657
2023-02-19,City_5,37.95734911664653
2023-02-20,City_5,47.782667653222205
2023-02-21,City_5,47.17058896281644
2023-02-22,City_5,40.95613547419545
2023-02-23,City_5,43.570824225586364
2023-02-24,City_5,30.953482770213537
2023-02-25,City_5,28.736610661757993
2023-02-26,City_5,40.87006412826699
2023-02-27,City_5,33.565585104274895
2023-02-28,City_5,37.60007871876978
2023-03-01,City_5,29.95309529971275
2023-03-02,City_5,40.28401948957977
2023-03-03,City_5,23.84152297747697
2023-03-04,City_5,23.470709961122537
2023-03-05,City_5,37.01547243620421
2023-03-06,City_5,17.44354089995976
2023-03-07,City_5,32.2522517130902
2023-03-08,City_5,28.555342042265753
2023-03-09,City_5,25.698195706130903
2023-03-10,City_5,27.68677124700011
2023-03-11,City_5,23.59309056145137
2023-03-12,City_5,35.95024972117544
2023-03-13,City_5,37.82905507196235
2023-03-14,City_5,24.353413817271008
2023-03-15,City_5,30.0988324284609
2023-03-16,City_5,19.623496767977436
2023-03-17,City_5,33.777180656560205
2023-03-18,City_5,33.36388228260693
2023-03-19,City_5,26.638291548080506
2023-03-20,City_5,28.71001102541464
2023-03-21,City_5,27.244124374294586
2023-03-22,City_5,21.07389133116094
2023-03-23,City_5,37.6911456143024
2023-03-24,City_5,27.302715628367924
2023-03-25,City_5,26.696351346127102
2023-03-26,City_5,30.179804271959235
2023-03-27,City_5,36.75224695065015
2023-03-28,City_5,30.37425612208254
2023-03-29,City_5,23.96884874552166
2023-03-30,City_5,29.573118588239648
2023-03-31,City_5,37.58777374063525
2023-04-01,City_5,47.03606016816191
2023-04-02,City_5,31.21435800319594
2023-04-03,City_5,30.963314631732025
2023-04-04,City_5,31.069037193620936
2023-04-05,City_5,31.395138590512058
2023-04-06,City_5,45.97014552141337
2023-04-07,City_5,49.49344465667693
2023-04-08,City_5,43.92338289122379
2023-04-09,City_5,41.58751563907207
2023-04-10,City_5,53.788674588720404
2023-04-11,City_5,46.04660982861991
2023-04-12,City_5,52.27178492735205
2023-04-13,City_5,45.334156321460995
2023-04-14,City_5,48.8975232959696
2023-04-15,City_5,43.89672315587969
2023-04-16,City_5,54.57464693466859
2023-04-17,City_5,54.257788308819215
2023-04-18,City_5,48.764875200167566
2023-04-19,City_5,49.816223646059356
2023-04-20,City_5,63.006062767726846
2023-04-21,City_5,64.54796983775738
2023-04-22,City_5,55.59244997724631
2023-04-23,City_5,57.84238180303236
2023-04-24,City_5,61.696986713810794
2023-04-25,City_5,59.54918396194028
2023-04-26,City_5,51.3924400967027
2023-04-27,City_5,62.31046648574788
2023-04-28,City_5,49.60860260849006
2023-04-29,City_5,58.275415399026194
2023-04-30,City_5,64.68031192047133
2023-05-01,City_5,65.56909723718152
2023-05-02,City_5,57.833472838681836
2023-05-03,City_5,61.25548476372859
2023-05-04,City_5,59.1130986488849
2023-05-05,City_5,62.91911508168037
2023-05-06,City_5,64.35957545719614
2023-05-07,City_5,65.96559700493728
2023-05-08,City_5,60.272139673110715
2023-05-09,City_5,65.04302408834563
2023-05-10,City_5,65.21086080233835
2023-05-11,City_5,62.84326894855615
2023-05-12,City_5,61.27361979771286
2023-05-13,City_5,62.490009529745706
2023-05-14,City_5,65.90767873215214
2023-05-15,City_5,65.09860644256814
2023-05-16,City_5,71.00158969570731
2023-05-17,City_5,55.068278350976044
2023-05-18,City_5,57.544289757359984
2023-05-19,City_5,51.76575530615935
2023-05-20,City_5,62.62994704801581
2023-05-21,City_5,56.50973045575902
2023-05-22,City_5,59.16043198977595
2023-05-23,City_5,52.62864719272934
2023-05-24,City_5,54.33530012701694
2023-05-25,City_5,61.350138500833
2023-05-26,City_5,58.219275389164935
2023-05-27,City_5,52.16413470541009
2023-05-28,City_5,55.683426234976054
2023-05-29,City_5,56.06354397293296
2023-05-30,City_5,49.18147494116307
2023-05-31,City_5,42.92389878609632
2023-06-01,City_5,44.99248167385303
2023-06-02,City_5,41.33777737305395
2023-06-03,City_5,53.58830654959168
2023-06-04,City_5,53.68557410310461
2023-06-05,City_5,53.532454180075824
2023-06-06,City_5,36.282161014807926
2023-06-07,City_5,50.15777912385553
2023-06-08,City_5,54.14675884130565
2023-06-09,City_5,49.0699479203915
2023-06-10,City_5,31.125145418950147
2023-06-11,City_5,51.167414323618914
2023-06-12,City_5,42.18525023777808
2023-06-13,City_5,39.09832556373471
2023-06-14,City_5,43.10295161075441
2023-06-15,City_5,34.83678570125634
2023-06-16,City_5,39.95614124922618
2023-06-17,City_5,48.35615410615091
2023-06-18,City_5,41.801461969977495
2023-06-19,City_5,38.452633863662555
2023-06-20,City_5,38.36004834243471
2023-06-21,City_5,31.93988537694392
2023-06-22,City_5,37.48940017455524
2023-06-23,City_5,30.327331217531245
2023-06-24,City_5,43.64049558338085
2023-06-25,City_5,28.0579860471563
2023-06-26,City_5,42.96018685815829
2023-06-27,City_5,44.69408985171814
2023-06-28,City_5,45.665786643568346
2023-06-29,City_5,41.66101091670609
2023-06-30,City_5,44.97399567653198
2023-07-01,City_5,39.178991012704735
2023-07-02,City_5,34.446810880555525
2023-07-03,City_5,49.54934269419613
2023-07-04,City_5,41.62170307154947
2023-07-05,City_5,36.30360680618582
2023-07-06,City_5,41.60142455380664
2023-07-07,City_5,42.243785442135795
2023-07-08,City_5,47.03816099577291
2023-07-09,City_5,56.916002321094645
2023-07-10,City_5,49.32107676558969
2023-07-11,City_5,49.44435341390648
2023-07-12,City_5,61.25197276130106
2023-07-13,City_5,53.96557932194251
2023-07-14,City_5,52.18974590711804
2023-07-15,City_5,49.66332614542838
2023-07-16,City_5,53.909428007383475
2023-07-17,City_5,53.659832190703945
2023-07-18,City_5,55.43998376098152
2023-07-19,City_5,61.88622994514898
2023-01-01,City_6,20.30800389686234
2023-01-02,City_6,35.56062427870678
2023-01-03,City_6,48.56676752086754
2023-01-04,City_6,32.373580943427065
2023-01-05,City_6,31.805767095114085
2023-01-06,City_6,20.878975793068808
2023-01-07,City_6,44.27565456829217
2023-01-08,City_6,29.600317125869683
2023-01-09,City_6,24.61237749830955
2023-01-10,City_6,31.089145243048822
2023-01-11,City_6,35.222125895280165
2023-01-12,City_6,31.94491790554451
2023-01-13,City_6,42.6645490320828
2023-01-14,City_6,34.492981857126914
2023-01-15,City_6,27.86409947911435
2023-01-16,City_6,34.765691007490005
2023-01-17,City_6,35.80039111176209
2023-01-18,City_6,17.8905121641455
2023-01-19,City_6,42.39871989570248
2023-01-20,City_6,27.945733675733145
2023-01-21,City_6,28.25179289057384
2023-01-22,City_6,38.56903625266901
2023-01-23,City_6,38.57717988078677
2023-01-24,City_6,24.147462105811506
2023-01-25,City_6,39.23504633221063
2023-01-26,City_6,25.651799892139934
2023-01-27,City_6,49.502263130303135
2023-01-28,City_6,23.074844106940354
2023-01-29,City_6,33.801809792938364
2023-01-30,City_6,23.63711006308473
2023-01-31,City_6,53.73449397979296
2023-02-01,City_6,19.17957950385246
2023-02-02,City_6,36.85166767353413
2023-02-03,City_6,24.309187312508435
2023-02-04,City_6,28.167466299087973
2023-02-05,City_6,36.294172307301004
2023-02-06,City_6,44.05488960239208
2023-02-07,City_6,48.093262105402516
2023-02-08,City_6,16.540068138430264
2023-02-09,City_6,34.637311238619496
2023-02-10,City_6,46.6049862850915
2023-02-11,City_6,15.207192119918282
2023-02-12,City_6,35.254387704367566
2023-02-13,City_6,32.13996604589866
2023-02-14,City_6,36.356473420179796
2023-02-15,City_6,24.538266279398567
2023-02-16,City_6,17.955369506810325
2023-02-17,City_6,13.230744793435882
2023-02-18,City_6,42.175899836128565
2023-02-19,City_6,43.50280292262248
2023-02-20,City_6,35.53941630403021
2023-02-21,City_6,27.221330573470787
2023-02-22,City_6,16.382606391975713
2023-02-23,City_6,38.29677120796482
2023-02-24,City_6,21.705775010829132
2023-02-25,City_6,25.65083284787201
2023-02-26,City_6,26.948429556131607
2023-02-27,City_6,30.888969351070518
2023-02-28,City_6,25.324168392235123
2023-03-01,City_6,33.29941183052604
2023-03-02,City_6,26.796892371820512
2023-03-03,City_6,40.07905728155806
2023-03-04,City_6,43.42620702932777
2023-03-05,City_6,34.25125590601303
2023-03-06,City_6,37.84234375582108
2023-03-07,City_6,54.444891154550355
2023-03-08,City_6,21.590550345959702
2023-03-09,City_6,21.032153158053212
2023-03-10,City_6,40.36706443490443
2023-03-11,City_6,52.93276505856474
2023-03-12,City_6,30.912602320311265
2023-03-13,City_6,50.836177618167504
2023-03-14,City_6,34.58242764019621
2023-03-15,City_6,26.859468888151895
2023-03-16,City_6,23.811669078447085
2023-03-17,City_6,40.0629800699734
2023-03-18,City_6,24.669504799559974
2023-03-19,City_6,34.68211516133862
2023-03-20,City_6,49.754248243790684
2023-03-21,City_6,30.90204531751745
2023-03-22,City_6,47.16019524895155
2023-03-23,City_6,21.9249168615299
2023-03-24,City_6,28.781512001907377
2023-03-25,City_6,20.099414009207624
2023-03-26,City_6,34.95107308737177
2023-03-27,City_6,42.072138581085426
2023-03-28,City_6,35.07347891626287
2023-03-29,City_6,46.64235989618393
2023-03-30,City_6,26.930318146472516
2023-03-31,City_6,36.725789345935894
2023-04-01,City_6,29.247919829188067
2023-04-02,City_6,38.189630175844584
2023-04-03,City_6,39.660476040013705
2023-04-04,City_6,40.497326434011484
2023-04-05,City_6,24.017674708096244
2023-04-06,City_6,25.87640832886798
2023-04-07,City_6,27.781243521103185
2023-04-08,City_6,32.48556438063051
2023-04-09,City_6,35.79648715764219
2023-04-10,City_6,42.05576559042606
2023-04-11,City_6,26.54413863474839
2023-04-12,City_6,19.065183907404588
2023-04-13,City_6,56.683059772771415
2023-04-14,City_6,23.861349190460626
2023-04-15,City_6,43.58936788322185
2023-04-16,City_6,35.58905068203448
2023-04-17,City_6,37.83968957389295
2023-04-18,City_6,35.361379363751524
2023-04-19,City_6,31.578716858920707
2023-04-20,City_6,40.11710976390796
2023-04-21,City_6,31.141766128381818
2023-04-22,City_6,47.240916919604075
2023-04-23,City_6,41.312550766079134
2023-04-24,City_6,41.674333092613935
2023-04-25,City_6,30.657412615514495
2023-04-26,City_6,33.41534710147185
2023-04-27,City_6,23.95001764222257
2023-04-28,City_6,32.349236417669005
2023-04-29,City_6,25.563889077643058
2023-04-30,City_6,49.11058465337459
2023-05-01,City_6,36.5355089097089
2023-05-02,City_6,37.785374360454554
2023-05-03,City_6,33.87918799283145
2023-05-04,City_6,38.15669374312714
2023-05-05,City_6,60.87993213747131
2023-05-06,City_6,33.28000419125097
2023-05-07,City_6,29.82752794435735
2023-05-08,City_6,41.67884087679312
2023-05-09,City_6,11.17497446799522
2023-05-10,City_6,37.121979929410834
2023-05-11,City_6,32.8155342836539
2023-05-12,City_6,26.659781912503384
2023-05-13,City_6,41.71074253226073
2023-05-14,City_6,37.22330126988507
2023-05-15,City_6,18.709579266766372
2023-05-16,City_6,30.318624386065572
2023-05-17,City_6,7.95145880234411
2023-05-18,City_6,39.81711525188779
2023-05-19,City_6,39.76766755123574
2023-05-20,City_6,29.05210568477884
2023-05-21,City_6,42.43630299622826
2023-05-22,City_6,24.26044092446317
2023-05-23,City_6,27.470508132609872
2023-05-24,City_6,41.35783429206685
2023-05-25,City_6,30.34951335489318
2023-05-26,City_6,36.659862598779576
2023-05-27,City_6,31.700193142822
2023-05-28,City_6,33.277623110374996
2023-05-29,City_6,33.76494377009831
2023-05-30,City_6,30.419869613747874
2023-05-31,City_6,40.562185585812294
2023-06-01,City_6,31.308654830952968
2023-06-02,City_6,37.79505809272989
2023-06-03,City_6,30.40112539731124
2023-06-04,City_6,22.395707203492094
2023-06-05,City_6,46.91329721620975
2023-06-06,City_6,42.83446583085358
2023-06-07,City_6,60.77626792415763
2023-06-08,City_6,27.49997009247973
2023-06-09,City_6,35.900344875423414
2023-06-10,City_6,36.75512619646707
2023-06-11,City_6,47.98414664412785
2023-06-12,City_6,33.06962457626185
2023-06-13,City_6,26.480536232110808
2023-06-14,City_6,50.31929911476078
2023-06-15,City_6,35.124956993819886
2023-06-16,City_6,47.128143639974
2023-06-17,City_6,46.01394380691709
2023-06-18,City_6,38.14330631625339
2023-06-19,City_6,36.74932526121031
2023-06-20,City_6,34.62706550454116
2023-06-21,City_6,38.441033536420704
2023-06-22,City_6,47.27421834210833
2023-06-23,City_6,30.729065526087624
2023-06-24,City_6,39.83217489505603
2023-06-25,City_6,27.607655567258156
2023-06-26,City_6,28.90315877510571
2023-06-27,City_6,38.5850823902528
2023-06-28,City_6,19.34314353515213
2023-06-29,City_6,59.600561040532384
2023-06-30,City_6,27.114626581550908
2023-07-01,City_6,38.69459226036914
2023-07-02,City_6,50.82790586138473
2023-07-03,City_6,30.566926511992502
2023-07-04,City_6,16.219261260331727
2023-07-05,City_6,34.847024810813586
2023-07-06,City_6,30.598529867580524
2023-07-07,City_6,16.63324983870309
2023-07-08,City_6,42.296135106626515
2023-07-09,City_6,41.568426059515446
2023-07-10,City_6,50.971003238850855
2023-07-11,City_6,28.38976629454487
2023-07-12,City_6,23.65687634156002
2023-07-13,City_6,35.63126163184572
2023-07-14,City_6,38.865317128502014
2023-07-15,City_6,49.01249100473934
2023-07-16,City_6,53.95492628120737
2023-07-17,City_6,52.04428882651065
2023-07-18,City_6,42.71518541264526
2023-07-19,City_6,47.994992535041476
2023-01-01,City_7,28.7621041218908
2023-01-02,City_7,39.8117348371285
2023-01-03,City_7,29.79934784156182
2023-01-04,City_7,32.74293395227682
2023-01-05,City_7,38.13156883169992
2023-01-06,City_7,42.52877887960003
2023-01-07,City_7,29.07136830411934
2023-01-08,City_7,31.29355321077394
2023-01-09,City_7,30.502243072673792
2023-01-10,City_7,25.0262716622219
2023-01-11,City_7,22.811360328390176
2023-01-12,City_7,7.833904654836125
2023-01-13,City_7,19.83640573013359
2023-01-14,City_7,12.866957999560256
2023-01-15,City_7,43.25550243247223
2023-01-16,City_7,32.63792892719539
2023-01-17,City_7,29.544630371034177
2023-01-18,City_7,23.6794194959731
2023-01-19,City_7,31.20231524541157
2023-01-20,City_7,22.474975092793393
2023-01-21,City_7,32.745210691834174
2023-01-22,City_7,33.51261621112308
2023-01-23,City_7,22.49169061462352
2023-01-24,City_7,22.351159246248304
2023-01-25,City_7,40.828023696704946
2023-01-26,City_7,30.72768186412217
2023-01-27,City_7,23.496328370667676
2023-01-28,City_7,27.6517209027028
2023-01-29,City_7,21.301094308813326
2023-01-30,City_7,30.785450625541635
2023-01-31,City_7,39.8238207650869
2023-02-01,City_7,31.281082268781006
2023-02-02,City_7,55.24437463775887
2023-02-03,City_7,35.87188713777645
2023-02-04,City_7,34.008087191989965
2023-02-05,City_7,22.67577266019119
2023-02-06,City_7,29.423710757703986
2023-02-07,City_7,24.06915805207514
2023-02-08,City_7,10.253095454652232
2023-02-09,City_7,41.70242121626295
2023-02-10,City_7,26.89554469575397
2023-02-11,City_7,24.456300764204627
2023-02-12,City_7,34.216253103403744
2023-02-13,City_7,37.28579954231567
2023-02-14,City_7,29.003306947319125
2023-02-15,City_7,32.23528985657313
2023-02-16,City_7,39.773431862088756
2023-02-17,City_7,28.759873099126654
2023-02-18,City_7,35.43539771914088
2023-02-19,City_7,15.86986537389744
2023-02-20,City_7,20.099372829792863
2023-02-21,City_7,38.61821185115579
2023-02-22,City_7,19.677478934960185
2023-02-23,City_7,35.00469205404754
2023-02-24,City_7,31.243580017225256
2023-02-25,City_7,29.119146470275098
2023-02-26,City_7,24.52944266208151
2023-02-27,City_7,41.95772178909395
2023-02-28,City_7,50.213484409519964
2023-03-01,City_7,35.96674574660496
2023-03-02,City_7,36.2399825336126
2023-03-03,City_7,26.24202033459089
2023-03-04,City_7,21.15460557120344
2023-03-05,City_7,32.7684400976669
2023-03-06,City_7,23.47858392242929
2023-03-07,City_7,15.540230375133238
2023-03-08,City_7,41.351041038228686
2023-03-09,City_7,41.8885020533726
2023-03-10,City_7,24.82869769760474
2023-03-11,City_7,35.90697989620953
2023-03-12,City_7,43.537110617616165
2023-03-13,City_7,35.61810606659869
2023-03-14,City_7,21.68654399127397
2023-03-15,City_7,31.339407576171727
2023-03-16,City_7,46.98668716524403
2023-03-17,City_7,36.23911065715665
2023-03-18,City_7,39.210416509214994
2023-03-19,City_7,37.285638927359486
2023-03-20,City_7,25.364484410167215
2023-03-21,City_7,27.76139705340473
2023-03-22,City_7,37.40875207302999
2023-03-23,City_7,42.23906955899805
2023-03-24,City_7,45.1196525242542
2023-03-25,City_7,25.589798823674855
2023-03-26,City_7,38.55231087441013
2023-03-27,City_7,46.14179790110936
2023-03-28,City_7,24.450790337320782
2023-03-29,City_7,49.239330654480156
2023-03-30,City_7,50.81151882620571
2023-03-31,City_7,60.723225205261826
2023-04-01,City_7,36.83194747362658
2023-04-02,City_7,36.93711108423253
2023-04-03,City_7,42.89305946906263
2023-04-04,City_7,42.65139356466502
2023-04-05,City_7,45.98728670040832
2023-04-06,City_7,42.614201151384705
2023-04-07,City_7,33.76350151263469
2023-04-08,City_7,47.0943430690315
2023-04-09,City_7,24.21208161865063
2023-04-10,City_7,35.03339773911306
2023-04-11,City_7,50.6624817886387
2023-04-12,City_7,22.57291190321892
2023-04-13,City_7,28.35087157073189
2023-04-14,City_7,41.89335230775784
2023-04-15,City_7,39.16525038562786
2023-04-16,City_7,26.52612783298529
2023-04-17,City_7,31.16469313852774
2023-04-18,City_7,23.569063795607157
2023-04-19,City_7,45.231985673597684
2023-04-20,City_7,32.91857335796805
2023-04-21,City_7,53.4491972985611
2023-04-22,City_7,36.3888918876364
2023-04-23,City_7,33.43073766948882
2023-04-24,City_7,32.510174346881016
2023-04-25,City_7,33.286644864156116
2023-04-26,City_7,36.88710542369984
2023-04-27,City_7,60.95322149442641
2023-04-28,City_7,32.49080028393103
2023-04-29,City_7,32.86611363349294
2023-04-30,City_7,36.63583795431922
2023-05-01,City_7,46.932895817211445
2023-05-02,City_7,21.87055639932246
2023-05-03,City_7,40.681580635428105
2023-05-04,City_7,28.006652762401444
2023-05-05,City_7,41.763882668403966
2023-05-06,City_7,31.34380761157132
2023-05-07,City_7,13.290634893884423
2023-05-08,City_7,40.07768557461355
2023-05-09,City_7,40.043608507488784
2023-05-10,City_7,30.691608975507208
2023-05-11,City_7,30.14922471515289
2023-05-12,City_7,23.4691873219878
2023-05-13,City_7,44.36416524453445
2023-05-14,City_7,45.50557491009522
2023-05-15,City_7,27.943159489949647
2023-05-16,City_7,31.384575002601444
2023-05-17,City_7,36.20127964288172
2023-05-18,City_7,59.59307492090823
2023-05-19,City_7,42.38589084272349
2023-05-20,City_7,27.55076947303178
2023-05-21,City_7,40.072978974302046
2023-05-22,City_7,23.318511729297576
2023-05-23,City_7,44.315581491121506
2023-05-24,City_7,53.94140358368606
2023-05-25,City_7,54.0340977553622
2023-05-26,City_7,44.6353671955474
2023-05-27,City_7,31.50255985840413
2023-05-28,City_7,24.37791710822558
2023-05-29,City_7,23.435135495957155
2023-05-30,City_7,9.425266090944216
2023-05-31,City_7,44.47624607229027
2023-06-01,City_7,36.55958449624847
2023-06-02,City_7,46.730352619305144
2023-06-03,City_7,51.96875706340315
2023-06-04,City_7,38.73774890636078
2023-06-05,City_7,39.24856082074959
2023-06-06,City_7,33.195992534924834
2023-06-07,City_7,34.42860306445682
2023-06-08,City_7,45.224397617191656
2023-06-09,City_7,36.24619944509061
2023-06-10,City_7,34.85012433749689
2023-06-11,City_7,37.90728366687802
2023-06-12,City_7,47.00400547820384
2023-06-13,City_7,31.264339195568326
2023-06-14,City_7,37.57592085463043
2023-06-15,City_7,40.74423566421646
2023-06-16,City_7,49.94392757856596
2023-06-17,City_7,35.99899203100079
2023-06-18,City_7,31.26397719475916
2023-06-19,City_7,33.64885286883423
2023-06-20,City_7,49.07328789799299
2023-06-21,City_7,58.926017810155244
2023-06-22,City_7,25.505637943541686
2023-06-23,City_7,27.740451185984845
2023-06-24,City_7,37.05575072594337
2023-06-25,City_7,39.903530809926664
2023-06-26,City_7,46.71391676107759
2023-06-27,City_7,29.98314227579418
2023-06-28,City_7,28.313633251595807
2023-06-29,City_7,40.37584640570816
2023-06-30,City_7,36.46121892858159
2023-07-01,City_7,48.36268736464992
2023-07-02,City_7,44.01932667511992
2023-07-03,City_7,44.749773375829676
2023-07-04,City_7,38.20141769201023
2023-07-05,City_7,62.85228499774236
2023-07-06,City_7,30.969253852404115
2023-07-07,City_7,45.505083262170864
2023-07-08,City_7,26.750336310173452
2023-07-09,City_7,28.76281065979141
2023-07-10,City_7,33.47428270581279
2023-07-11,City_7,55.891223315929004
2023-07-12,City_7,42.28718551057034
2023-07-13,City_7,33.7937117768678
2023-07-14,City_7,43.4931069781387
2023-07-15,City_7,40.15047378911946
2023-07-16,City_7,34.92951253976458
2023-07-17,City_7,25.93320892955491
2023-07-18,City_7,54.33517358884149
2023-07-19,City_7,42.09818128710042
2023-01-01,City_8,44.96715242416925
2023-01-02,City_8,45.63165570625902
2023-01-03,City_8,46.495116483572275
2023-01-04,City_8,46.805649127534814
2023-01-05,City_8,48.103757596142614
2023-01-06,City_8,49.31288798850819
2023-01-07,City_8,49.67673127519425
2023-01-08,City_8,50.445694282755404
2023-01-09,City_8,50.79307839061606
2023-01-10,City_8,54.528936124330315
2023-01-11,City_8,51.53947623813875
2023-01-12,City_8,51.420253993887314
2023-01-13,City_8,53.70542532301025
2023-01-14,City_8,52.39516978684386
2023-01-15,City_8,51.22689808844519
2023-01-16,City_8,53.45424085017139
2023-01-17,City_8,53.53782129436266
2023-01-18,City_8,55.64479857582491
2023-01-19,City_8,55.184365359892055
2023-01-20,City_8,56.26256327509362
2023-01-21,City_8,59.91157423274489
2023-01-22,City_8,56.937758603660896
2023-01-23,City_8,57.63680985406441
2023-01-24,City_8,54.20780210622388
2023-01-25,City_8,58.25311760714584
2023-01-26,City_8,58.49128721445952
2023-01-27,City_8,56.48034501765185
2023-01-28,City_8,62.36764305454044
2023-01-29,City_8,57.942649090194
2023-01-30,City_8,57.37882717832997
2023-01-31,City_8,57.16213201802649
2023-02-01,City_8,62.57940944124324
2023-02-02,City_8,58.438173718238154
2023-02-03,City_8,55.05916789741115
2023-02-04,City_8,60.23363848294725
2023-02-05,City_8,55.15197193511611
2023-02-06,City_8,59.72408466402961
2023-02-07,City_8,55.173896158166734
2023-02-08,City_8,54.34087780681221
2023-02-09,City_8,58.16633135896646
2023-02-10,City_8,57.45174924104791
2023-02-11,City_8,56.93829862302262
2023-02-12,City_8,55.69909761214488
2023-02-13,City_8,53.64060662285897
2023-02-14,City_8,51.512389755660095
2023-02-15,City_8,53.93847221868729
2023-02-16,City_8,52.51537369243224
2023-02-17,City_8,54.39247537555982
2023-02-18,City_8,52.210064487143285
2023-02-19,City_8,49.72440592275882
2023-02-20,City_8,54.2071164481284
2023-02-21,City_8,49.44740797295461
2023-02-22,City_8,49.58037544384326
2023-02-23,City_8,52.54393722852865
2023-02-24,City_8,51.24491962659016
2023-02-25,City_8,51.14987927952249
2023-02-26,City_8,46.34779003412554
2023-02-27,City_8,48.24729873249846
2023-02-28,City_8,48.23502766415267
2023-03-01,City_8,50.0370122046727
2023-03-02,City_8,47.53135971680408
2023-03-03,City_8,49.04744171775237
2023-03-04,City_8,45.2347060563784
2023-03-05,City_8,44.53520260222759
2023-03-06,City_8,47.34548638764629
2023-03-07,City_8,47.426824478996934
2023-03-08,City_8,45.624944166675775
2023-03-09,City_8,46.537692690862656
2023-03-10,City_8,45.8356155882378
2023-03-11,City_8,45.27146353645764
2023-03-12,City_8,44.49264314356046
2023-03-13,City_8,48.49475981576495
